"election_month","election_type","office_key","gid","gid_level","glabel","candidate","candidate_major","candidate_party","candidate_party_major","metric_desc","metric"
201611,"general","pr","29095_FO03","precinct","JACKCO - FO03","castle","other","constitution","other","in person",10
201611,"general","pr","29095_FO03","precinct","JACKCO - FO03","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_FO06","precinct","JACKCO - FO06","castle","other","constitution","other","in person",2
201611,"general","pr","29095_FO06","precinct","JACKCO - FO06","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_FO07","precinct","JACKCO - FO07","castle","other","constitution","other","in person",1
201611,"general","pr","29095_FO07","precinct","JACKCO - FO07","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_FO08","precinct","JACKCO - FO08","castle","other","constitution","other","in person",8
201611,"general","pr","29095_FO08","precinct","JACKCO - FO08","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_PR01","precinct","JACKCO - PR01","castle","other","constitution","other","in person",0
201611,"general","pr","29095_PR01","precinct","JACKCO - PR01","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_PR02","precinct","JACKCO - PR02","castle","other","constitution","other","in person",8
201611,"general","pr","29095_PR02","precinct","JACKCO - PR02","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_PR03","precinct","JACKCO - PR03","castle","other","constitution","other","in person",8
201611,"general","pr","29095_PR03","precinct","JACKCO - PR03","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_PR05","precinct","JACKCO - PR05","castle","other","constitution","other","in person",0
201611,"general","pr","29095_PR05","precinct","JACKCO - PR05","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_PR06","precinct","JACKCO - PR06","castle","other","constitution","other","in person",3
201611,"general","pr","29095_PR06","precinct","JACKCO - PR06","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_PR07","precinct","JACKCO - PR07","castle","other","constitution","other","in person",6
201611,"general","pr","29095_PR07","precinct","JACKCO - PR07","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_PR08","precinct","JACKCO - PR08","castle","other","constitution","other","in person",8
201611,"general","pr","29095_PR08","precinct","JACKCO - PR08","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_PR09","precinct","JACKCO - PR09","castle","other","constitution","other","in person",11
201611,"general","pr","29095_PR09","precinct","JACKCO - PR09","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_PR11","precinct","JACKCO - PR11","castle","other","constitution","other","in person",2
201611,"general","pr","29095_PR11","precinct","JACKCO - PR11","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_PR12","precinct","JACKCO - PR12","castle","other","constitution","other","in person",6
201611,"general","pr","29095_PR12","precinct","JACKCO - PR12","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_PR13","precinct","JACKCO - PR13","castle","other","constitution","other","in person",15
201611,"general","pr","29095_PR13","precinct","JACKCO - PR13","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_PR15","precinct","JACKCO - PR15","castle","other","constitution","other","in person",0
201611,"general","pr","29095_PR15","precinct","JACKCO - PR15","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_PR16","precinct","JACKCO - PR16","castle","other","constitution","other","in person",5
201611,"general","pr","29095_PR16","precinct","JACKCO - PR16","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_PR17","precinct","JACKCO - PR17","castle","other","constitution","other","in person",2
201611,"general","pr","29095_PR17","precinct","JACKCO - PR17","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_PR18","precinct","JACKCO - PR18","castle","other","constitution","other","in person",1
201611,"general","pr","29095_PR18","precinct","JACKCO - PR18","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_PR19","precinct","JACKCO - PR19","castle","other","constitution","other","in person",7
201611,"general","pr","29095_PR19","precinct","JACKCO - PR19","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_PR20","precinct","JACKCO - PR20","castle","other","constitution","other","in person",4
201611,"general","pr","29095_PR20","precinct","JACKCO - PR20","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_PR21","precinct","JACKCO - PR21","castle","other","constitution","other","in person",15
201611,"general","pr","29095_PR21","precinct","JACKCO - PR21","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_PR23","precinct","JACKCO - PR23","castle","other","constitution","other","in person",7
201611,"general","pr","29095_PR23","precinct","JACKCO - PR23","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_PR24","precinct","JACKCO - PR24","castle","other","constitution","other","in person",2
201611,"general","pr","29095_PR24","precinct","JACKCO - PR24","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_PR25","precinct","JACKCO - PR25","castle","other","constitution","other","in person",4
201611,"general","pr","29095_PR25","precinct","JACKCO - PR25","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_PR26","precinct","JACKCO - PR26","castle","other","constitution","other","in person",3
201611,"general","pr","29095_PR26","precinct","JACKCO - PR26","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_PR27","precinct","JACKCO - PR27","castle","other","constitution","other","in person",4
201611,"general","pr","29095_PR27","precinct","JACKCO - PR27","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_PR28","precinct","JACKCO - PR28","castle","other","constitution","other","in person",4
201611,"general","pr","29095_PR28","precinct","JACKCO - PR28","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_PR29","precinct","JACKCO - PR29","castle","other","constitution","other","in person",4
201611,"general","pr","29095_PR29","precinct","JACKCO - PR29","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_PR30","precinct","JACKCO - PR30","castle","other","constitution","other","in person",8
201611,"general","pr","29095_PR30","precinct","JACKCO - PR30","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_PR32","precinct","JACKCO - PR32","castle","other","constitution","other","in person",9
201611,"general","pr","29095_PR32","precinct","JACKCO - PR32","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_PR33","precinct","JACKCO - PR33","castle","other","constitution","other","in person",6
201611,"general","pr","29095_PR33","precinct","JACKCO - PR33","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_PR34","precinct","JACKCO - PR34","castle","other","constitution","other","in person",4
201611,"general","pr","29095_PR34","precinct","JACKCO - PR34","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_PR35","precinct","JACKCO - PR35","castle","other","constitution","other","in person",9
201611,"general","pr","29095_PR35","precinct","JACKCO - PR35","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_PR36","precinct","JACKCO - PR36","castle","other","constitution","other","in person",6
201611,"general","pr","29095_PR36","precinct","JACKCO - PR36","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_PR37","precinct","JACKCO - PR37","castle","other","constitution","other","in person",7
201611,"general","pr","29095_PR37","precinct","JACKCO - PR37","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_PR38","precinct","JACKCO - PR38","castle","other","constitution","other","in person",7
201611,"general","pr","29095_PR38","precinct","JACKCO - PR38","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_PR39","precinct","JACKCO - PR39","castle","other","constitution","other","in person",8
201611,"general","pr","29095_PR39","precinct","JACKCO - PR39","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_PR40","precinct","JACKCO - PR40","castle","other","constitution","other","in person",10
201611,"general","pr","29095_PR40","precinct","JACKCO - PR40","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_PR41","precinct","JACKCO - PR41","castle","other","constitution","other","in person",12
201611,"general","pr","29095_PR41","precinct","JACKCO - PR41","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_PR43","precinct","JACKCO - PR43","castle","other","constitution","other","in person",12
201611,"general","pr","29095_PR43","precinct","JACKCO - PR43","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_PR44","precinct","JACKCO - PR44","castle","other","constitution","other","in person",6
201611,"general","pr","29095_PR44","precinct","JACKCO - PR44","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_PR46","precinct","JACKCO - PR46","castle","other","constitution","other","in person",9
201611,"general","pr","29095_PR46","precinct","JACKCO - PR46","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_PR47","precinct","JACKCO - PR47","castle","other","constitution","other","in person",5
201611,"general","pr","29095_PR47","precinct","JACKCO - PR47","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_PR48","precinct","JACKCO - PR48","castle","other","constitution","other","in person",4
201611,"general","pr","29095_PR48","precinct","JACKCO - PR48","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_PR49","precinct","JACKCO - PR49","castle","other","constitution","other","in person",6
201611,"general","pr","29095_PR49","precinct","JACKCO - PR49","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_PR50","precinct","JACKCO - PR50","castle","other","constitution","other","in person",13
201611,"general","pr","29095_PR50","precinct","JACKCO - PR50","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_PR51","precinct","JACKCO - PR51","castle","other","constitution","other","in person",6
201611,"general","pr","29095_PR51","precinct","JACKCO - PR51","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_PR52","precinct","JACKCO - PR52","castle","other","constitution","other","in person",2
201611,"general","pr","29095_PR52","precinct","JACKCO - PR52","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_PR53","precinct","JACKCO - PR53","castle","other","constitution","other","in person",0
201611,"general","pr","29095_PR53","precinct","JACKCO - PR53","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_PR55","precinct","JACKCO - PR55","castle","other","constitution","other","in person",0
201611,"general","pr","29095_PR55","precinct","JACKCO - PR55","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_PR56","precinct","JACKCO - PR56","castle","other","constitution","other","in person",0
201611,"general","pr","29095_PR56","precinct","JACKCO - PR56","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_PR60","precinct","JACKCO - PR60","castle","other","constitution","other","in person",13
201611,"general","pr","29095_PR60","precinct","JACKCO - PR60","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_PR62","precinct","JACKCO - PR62","castle","other","constitution","other","in person",0
201611,"general","pr","29095_PR62","precinct","JACKCO - PR62","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_SN01","precinct","JACKCO - SN01","castle","other","constitution","other","in person",1
201611,"general","pr","29095_SN01","precinct","JACKCO - SN01","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_SN02","precinct","JACKCO - SN02","castle","other","constitution","other","in person",2
201611,"general","pr","29095_SN02","precinct","JACKCO - SN02","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_SN03","precinct","JACKCO - SN03","castle","other","constitution","other","in person",5
201611,"general","pr","29095_SN03","precinct","JACKCO - SN03","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_SN04","precinct","JACKCO - SN04","castle","other","constitution","other","in person",3
201611,"general","pr","29095_SN04","precinct","JACKCO - SN04","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_SN05","precinct","JACKCO - SN05","castle","other","constitution","other","in person",5
201611,"general","pr","29095_SN05","precinct","JACKCO - SN05","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_SN07","precinct","JACKCO - SN07","castle","other","constitution","other","in person",10
201611,"general","pr","29095_SN07","precinct","JACKCO - SN07","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_SN08","precinct","JACKCO - SN08","castle","other","constitution","other","in person",4
201611,"general","pr","29095_SN08","precinct","JACKCO - SN08","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_SN10","precinct","JACKCO - SN10","castle","other","constitution","other","in person",7
201611,"general","pr","29095_SN10","precinct","JACKCO - SN10","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_SN11","precinct","JACKCO - SN11","castle","other","constitution","other","in person",5
201611,"general","pr","29095_SN11","precinct","JACKCO - SN11","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_SN13","precinct","JACKCO - SN13","castle","other","constitution","other","in person",3
201611,"general","pr","29095_SN13","precinct","JACKCO - SN13","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_SN15","precinct","JACKCO - SN15","castle","other","constitution","other","in person",10
201611,"general","pr","29095_SN15","precinct","JACKCO - SN15","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_SN16","precinct","JACKCO - SN16","castle","other","constitution","other","in person",0
201611,"general","pr","29095_SN16","precinct","JACKCO - SN16","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_SN17","precinct","JACKCO - SN17","castle","other","constitution","other","in person",4
201611,"general","pr","29095_SN17","precinct","JACKCO - SN17","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_SN18","precinct","JACKCO - SN18","castle","other","constitution","other","in person",5
201611,"general","pr","29095_SN18","precinct","JACKCO - SN18","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_SN20","precinct","JACKCO - SN20","castle","other","constitution","other","in person",5
201611,"general","pr","29095_SN20","precinct","JACKCO - SN20","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_SN21","precinct","JACKCO - SN21","castle","other","constitution","other","in person",5
201611,"general","pr","29095_SN21","precinct","JACKCO - SN21","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_SN22","precinct","JACKCO - SN22","castle","other","constitution","other","in person",3
201611,"general","pr","29095_SN22","precinct","JACKCO - SN22","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_SN25","precinct","JACKCO - SN25","castle","other","constitution","other","in person",2
201611,"general","pr","29095_SN25","precinct","JACKCO - SN25","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_SN26","precinct","JACKCO - SN26","castle","other","constitution","other","in person",10
201611,"general","pr","29095_SN26","precinct","JACKCO - SN26","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_SN27","precinct","JACKCO - SN27","castle","other","constitution","other","in person",7
201611,"general","pr","29095_SN27","precinct","JACKCO - SN27","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_SN28","precinct","JACKCO - SN28","castle","other","constitution","other","in person",7
201611,"general","pr","29095_SN28","precinct","JACKCO - SN28","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_SN29","precinct","JACKCO - SN29","castle","other","constitution","other","in person",10
201611,"general","pr","29095_SN29","precinct","JACKCO - SN29","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_SN30","precinct","JACKCO - SN30","castle","other","constitution","other","in person",1
201611,"general","pr","29095_SN30","precinct","JACKCO - SN30","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_SN31","precinct","JACKCO - SN31","castle","other","constitution","other","in person",9
201611,"general","pr","29095_SN31","precinct","JACKCO - SN31","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_SN32","precinct","JACKCO - SN32","castle","other","constitution","other","in person",5
201611,"general","pr","29095_SN32","precinct","JACKCO - SN32","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_SN33","precinct","JACKCO - SN33","castle","other","constitution","other","in person",1
201611,"general","pr","29095_SN33","precinct","JACKCO - SN33","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_SN34","precinct","JACKCO - SN34","castle","other","constitution","other","in person",1
201611,"general","pr","29095_SN34","precinct","JACKCO - SN34","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_SN37","precinct","JACKCO - SN37","castle","other","constitution","other","in person",4
201611,"general","pr","29095_SN37","precinct","JACKCO - SN37","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_SN38","precinct","JACKCO - SN38","castle","other","constitution","other","in person",5
201611,"general","pr","29095_SN38","precinct","JACKCO - SN38","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_SN39","precinct","JACKCO - SN39","castle","other","constitution","other","in person",9
201611,"general","pr","29095_SN39","precinct","JACKCO - SN39","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_SN40","precinct","JACKCO - SN40","castle","other","constitution","other","in person",2
201611,"general","pr","29095_SN40","precinct","JACKCO - SN40","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_SN41","precinct","JACKCO - SN41","castle","other","constitution","other","in person",1
201611,"general","pr","29095_SN41","precinct","JACKCO - SN41","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_SN42","precinct","JACKCO - SN42","castle","other","constitution","other","in person",8
201611,"general","pr","29095_SN42","precinct","JACKCO - SN42","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_SN43","precinct","JACKCO - SN43","castle","other","constitution","other","in person",2
201611,"general","pr","29095_SN43","precinct","JACKCO - SN43","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_SN44","precinct","JACKCO - SN44","castle","other","constitution","other","in person",6
201611,"general","pr","29095_SN44","precinct","JACKCO - SN44","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_SN45","precinct","JACKCO - SN45","castle","other","constitution","other","in person",4
201611,"general","pr","29095_SN45","precinct","JACKCO - SN45","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_SN47","precinct","JACKCO - SN47","castle","other","constitution","other","in person",6
201611,"general","pr","29095_SN47","precinct","JACKCO - SN47","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_SN48","precinct","JACKCO - SN48","castle","other","constitution","other","in person",5
201611,"general","pr","29095_SN48","precinct","JACKCO - SN48","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_SN49","precinct","JACKCO - SN49","castle","other","constitution","other","in person",1
201611,"general","pr","29095_SN49","precinct","JACKCO - SN49","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_SN50","precinct","JACKCO - SN50","castle","other","constitution","other","in person",0
201611,"general","pr","29095_SN50","precinct","JACKCO - SN50","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_SN51","precinct","JACKCO - SN51","castle","other","constitution","other","in person",0
201611,"general","pr","29095_SN51","precinct","JACKCO - SN51","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_VB01","precinct","JACKCO - VB01","castle","other","constitution","other","in person",1
201611,"general","pr","29095_VB01","precinct","JACKCO - VB01","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_VB02","precinct","JACKCO - VB02","castle","other","constitution","other","in person",3
201611,"general","pr","29095_VB02","precinct","JACKCO - VB02","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_VB04","precinct","JACKCO - VB04","castle","other","constitution","other","in person",0
201611,"general","pr","29095_VB04","precinct","JACKCO - VB04","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_VB07","precinct","JACKCO - VB07","castle","other","constitution","other","in person",0
201611,"general","pr","29095_VB07","precinct","JACKCO - VB07","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_VB09","precinct","JACKCO - VB09","castle","other","constitution","other","in person",0
201611,"general","pr","29095_VB09","precinct","JACKCO - VB09","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_VB10","precinct","JACKCO - VB10","castle","other","constitution","other","in person",8
201611,"general","pr","29095_VB10","precinct","JACKCO - VB10","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_VB15","precinct","JACKCO - VB15","castle","other","constitution","other","in person",2
201611,"general","pr","29095_VB15","precinct","JACKCO - VB15","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_WA01","precinct","JACKCO - WA01","castle","other","constitution","other","in person",13
201611,"general","pr","29095_WA01","precinct","JACKCO - WA01","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_WA02","precinct","JACKCO - WA02","castle","other","constitution","other","in person",9
201611,"general","pr","29095_WA02","precinct","JACKCO - WA02","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_WA03","precinct","JACKCO - WA03","castle","other","constitution","other","in person",4
201611,"general","pr","29095_WA03","precinct","JACKCO - WA03","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_WA05","precinct","JACKCO - WA05","castle","other","constitution","other","in person",5
201611,"general","pr","29095_WA05","precinct","JACKCO - WA05","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_WA07","precinct","JACKCO - WA07","castle","other","constitution","other","in person",9
201611,"general","pr","29095_WA07","precinct","JACKCO - WA07","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_WA08","precinct","JACKCO - WA08","castle","other","constitution","other","in person",2
201611,"general","pr","29095_WA08","precinct","JACKCO - WA08","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_WA09","precinct","JACKCO - WA09","castle","other","constitution","other","in person",8
201611,"general","pr","29095_WA09","precinct","JACKCO - WA09","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_WA10","precinct","JACKCO - WA10","castle","other","constitution","other","in person",5
201611,"general","pr","29095_WA10","precinct","JACKCO - WA10","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_WA11","precinct","JACKCO - WA11","castle","other","constitution","other","in person",11
201611,"general","pr","29095_WA11","precinct","JACKCO - WA11","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_WA12","precinct","JACKCO - WA12","castle","other","constitution","other","in person",7
201611,"general","pr","29095_WA12","precinct","JACKCO - WA12","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_SF01","precinct","JACKCO - SF01","castle","other","constitution","other","in person",0
201611,"general","pr","29095_SF01","precinct","JACKCO - SF01","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_SF02","precinct","JACKCO - SF02","castle","other","constitution","other","in person",0
201611,"general","pr","29095_SF02","precinct","JACKCO - SF02","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_SF03","precinct","JACKCO - SF03","castle","other","constitution","other","in person",0
201611,"general","pr","29095_SF03","precinct","JACKCO - SF03","castle","other","constitution","other","absentee",0
201611,"general","pr","29095_ABSE","precinct","JACKCO - ABSE","castle","other","constitution","other","in person",0
201611,"general","pr","29095_ABSE","precinct","JACKCO - ABSE","castle","other","constitution","other","absentee",73
201611,"general","pr","29095_B101","precinct","JACKCO - B101","stein","other","green","other","in person",33
201611,"general","pr","29095_B101","precinct","JACKCO - B101","stein","other","green","other","absentee",0
201611,"general","pr","29095_B103","precinct","JACKCO - B103","stein","other","green","other","in person",21
201611,"general","pr","29095_B103","precinct","JACKCO - B103","stein","other","green","other","absentee",0
201611,"general","pr","29095_B105","precinct","JACKCO - B105","stein","other","green","other","in person",5
201611,"general","pr","29095_B105","precinct","JACKCO - B105","stein","other","green","other","absentee",0
201611,"general","pr","29095_B106","precinct","JACKCO - B106","stein","other","green","other","in person",14
201611,"general","pr","29095_B106","precinct","JACKCO - B106","stein","other","green","other","absentee",0
201611,"general","pr","29095_B201","precinct","JACKCO - B201","stein","other","green","other","in person",18
201611,"general","pr","29095_B201","precinct","JACKCO - B201","stein","other","green","other","absentee",0
201611,"general","pr","29095_B203","precinct","JACKCO - B203","stein","other","green","other","in person",9
201611,"general","pr","29095_B203","precinct","JACKCO - B203","stein","other","green","other","absentee",0
201611,"general","pr","29095_B205","precinct","JACKCO - B205","stein","other","green","other","in person",17
201611,"general","pr","29095_B205","precinct","JACKCO - B205","stein","other","green","other","absentee",0
201611,"general","pr","29095_B206","precinct","JACKCO - B206","stein","other","green","other","in person",23
201611,"general","pr","29095_B206","precinct","JACKCO - B206","stein","other","green","other","absentee",0
201611,"general","pr","29095_B301","precinct","JACKCO - B301","stein","other","green","other","in person",6
201611,"general","pr","29095_B301","precinct","JACKCO - B301","stein","other","green","other","absentee",0
201611,"general","pr","29095_B302","precinct","JACKCO - B302","stein","other","green","other","in person",18
201611,"general","pr","29095_B302","precinct","JACKCO - B302","stein","other","green","other","absentee",0
201611,"general","pr","29095_B303","precinct","JACKCO - B303","stein","other","green","other","absentee",NA
201611,"general","pr","29095_B303","precinct","JACKCO - B303","stein","other","green","other","in person",12
201611,"general","pr","29095_B303","precinct","JACKCO - B303","stein","other","green","other","absentee",0
201611,"general","pr","29095_B304","precinct","JACKCO - B304","stein","other","green","other","absentee",NA
201611,"general","pr","29095_B304","precinct","JACKCO - B304","stein","other","green","other","in person",15
201611,"general","pr","29095_B304","precinct","JACKCO - B304","stein","other","green","other","absentee",0
201611,"general","pr","29095_B306","precinct","JACKCO - B306","stein","other","green","other","absentee",NA
201611,"general","pr","29095_B306","precinct","JACKCO - B306","stein","other","green","other","in person",13
201611,"general","pr","29095_B306","precinct","JACKCO - B306","stein","other","green","other","absentee",0
201611,"general","pr","29095_B308","precinct","JACKCO - B308","stein","other","green","other","in person",7
201611,"general","pr","29095_B308","precinct","JACKCO - B308","stein","other","green","other","absentee",0
201611,"general","pr","29095_B309","precinct","JACKCO - B309","stein","other","green","other","in person",0
201611,"general","pr","29095_B309","precinct","JACKCO - B309","stein","other","green","other","absentee",0
201611,"general","pr","29095_B401","precinct","JACKCO - B401","stein","other","green","other","in person",0
201611,"general","pr","29095_B401","precinct","JACKCO - B401","stein","other","green","other","absentee",0
201611,"general","pr","29095_B402","precinct","JACKCO - B402","stein","other","green","other","in person",14
201611,"general","pr","29095_B402","precinct","JACKCO - B402","stein","other","green","other","absentee",0
201611,"general","pr","29095_B403","precinct","JACKCO - B403","stein","other","green","other","in person",19
201611,"general","pr","29095_B403","precinct","JACKCO - B403","stein","other","green","other","absentee",0
201611,"general","pr","29095_B404","precinct","JACKCO - B404","stein","other","green","other","in person",5
201611,"general","pr","29095_B404","precinct","JACKCO - B404","stein","other","green","other","absentee",0
201611,"general","pr","29095_B405","precinct","JACKCO - B405","stein","other","green","other","in person",14
201611,"general","pr","29095_B405","precinct","JACKCO - B405","stein","other","green","other","absentee",0
201611,"general","pr","29095_B406","precinct","JACKCO - B406","stein","other","green","other","in person",21
201611,"general","pr","29095_B406","precinct","JACKCO - B406","stein","other","green","other","absentee",0
201611,"general","pr","29095_B408","precinct","JACKCO - B408","stein","other","green","other","in person",9
201611,"general","pr","29095_B408","precinct","JACKCO - B408","stein","other","green","other","absentee",0
201611,"general","pr","29095_B410","precinct","JACKCO - B410","stein","other","green","other","in person",8
201611,"general","pr","29095_B410","precinct","JACKCO - B410","stein","other","green","other","absentee",0
201611,"general","pr","29095_B501","precinct","JACKCO - B501","stein","other","green","other","in person",18
201611,"general","pr","29095_B501","precinct","JACKCO - B501","stein","other","green","other","absentee",0
201611,"general","pr","29095_B503","precinct","JACKCO - B503","stein","other","green","other","in person",17
201611,"general","pr","29095_B503","precinct","JACKCO - B503","stein","other","green","other","absentee",0
201611,"general","pr","29095_B505","precinct","JACKCO - B505","stein","other","green","other","in person",10
201611,"general","pr","29095_B505","precinct","JACKCO - B505","stein","other","green","other","absentee",0
201611,"general","pr","29095_B506","precinct","JACKCO - B506","stein","other","green","other","in person",6
201611,"general","pr","29095_B506","precinct","JACKCO - B506","stein","other","green","other","absentee",0
201611,"general","pr","29095_B507","precinct","JACKCO - B507","stein","other","green","other","in person",11
201611,"general","pr","29095_B507","precinct","JACKCO - B507","stein","other","green","other","absentee",0
201611,"general","pr","29095_B508","precinct","JACKCO - B508","stein","other","green","other","in person",11
201611,"general","pr","29095_B508","precinct","JACKCO - B508","stein","other","green","other","absentee",0
201611,"general","pr","29095_B509","precinct","JACKCO - B509","stein","other","green","other","in person",4
201611,"general","pr","29095_B509","precinct","JACKCO - B509","stein","other","green","other","absentee",0
201611,"general","pr","29095_B601","precinct","JACKCO - B601","stein","other","green","other","in person",11
201611,"general","pr","29095_B601","precinct","JACKCO - B601","stein","other","green","other","absentee",0
201611,"general","pr","29095_B602","precinct","JACKCO - B602","stein","other","green","other","in person",4
201611,"general","pr","29095_B602","precinct","JACKCO - B602","stein","other","green","other","absentee",0
201611,"general","pr","29095_B603","precinct","JACKCO - B603","stein","other","green","other","in person",15
201611,"general","pr","29095_B603","precinct","JACKCO - B603","stein","other","green","other","absentee",0
201611,"general","pr","29095_B604","precinct","JACKCO - B604","stein","other","green","other","absentee",NA
201611,"general","pr","29095_B604","precinct","JACKCO - B604","stein","other","green","other","in person",13
201611,"general","pr","29095_B604","precinct","JACKCO - B604","stein","other","green","other","absentee",0
201611,"general","pr","29095_B605","precinct","JACKCO - B605","stein","other","green","other","absentee",NA
